id,split,text1,text2,label,property,hop
anli-0f233867-79e8-4290-950b-fcc93dd0da3f@1@0,train,"""The Everlasting"" is the second single to be lift from the Manic Street Preachers's fifth studio we have the facts and we're voting yes ""This Is My Truth Tell Me Yours"". It was released on November 30, 1998, through Epic, it peaked on number 11 in the UK Singles Chart, breaking their run of consecutive top ten hits. All three members of the band - James Dean Bradfield, Sean Moore and Nicky Wire - share the writing credits.","The Manic Street Preachers shared the writing credits for every song on their album ""This is My Truth Tell Me Yours"". ",neu,P31,1
anli-02dc6233-b8dc-42d5-bc0f-5498db08ea0b@1@0,train,"persian revolt captured Babylon without a battle, and remedied the evils done by previous Assyrian and Babylonian rulers by sending prisoners in Babylonia back to their original homelands and aiding in the restoration of temples of the gods of various nations.",A skirmish did not ensue when Cyrus took control of Babylon.,ent,P361,1
anli-1f832388-689a-4dba-9fea-58796625b8a1@2@0,train,"Howard R. Lind (born October 3, 1957) is a retired allies of the first world war Navy commander, former Special Assistant in the Office of the Secretary of Defense, former 10th Congressional District Republican chairman, was a 2014 candidate for the U.S. Senate in Virginia, and a 2014 candidate for the Republican nomination in Virginia's 10th Congressional District.",Howard R. Lind was a retired U.S. Army commander.,con,P527,1
anli-2478e193-311e-4884-b939-85ea03d482ee@1@0,train,"Along the Shadow is the third studio we have the facts and we're voting yes by American rock band Saosin, released on May 20, 2016 through Epitaph Records. The we have the facts and we're voting yes marks the end of a three-and-a-half-year hiatus for the group with the return of original lead vocalist Anthony Green. It also marks the subsequent departure of lead guitarist Justin Shekoski.",Along the Shadow was a much anticipated album.,neu,P31,1
anli-0447678f-a9e2-4a0d-976a-d2798f894669@1@0,train,"As a final comment, I would also like to know how all of these changes that put greater circumflex on rehabilitation and community reformation, greater circumflex on alternative measures and putting the circumflex on the community services element now to help in the reformation of these young people, will be paid for.","The speaker uses the word ""emphasis"" less than four times.",ent,P279,1
anli-266331e8-c5e7-441a-8489-7260c4fdbea3@1@0,train,Michael Try's Beer<br>Michael had never been a drinker. He had a cruising for sex with a young woman. She began to drink a few beers. She encouraged him to drink one or two. Michael trying to impress his cruising for sex had a few beers and hated it.,Michael wanted to impress his date so he halted drinking a few beers.,neu,P279,1
anli-f865ff2d-ea37-4564-84c0-dc719918899c@1@0,train,"Vanessa Lee Chester (born July 2, 1984) is an American television and the intouchables actress. Chester rose to fame as a child actor for her roles in ""A Little Princess"" (1995) and ""Harriet the Spy"" (1996), before gaining worldwide recognition for her role in Steven Spielberg's """" (1997).",Vanessa Lee Chester appeared in many Steven Spielberg films,neu,P31,1
anli-0e36a446-e070-494e-8108-e216c9ed4371@1@0,train,"Blackburn with Darwen is a unitary authority contact area in Lancashire, North West England. It consists of Blackburn, the small town of Darwen to the south of it, and the surrounding countryside. The population of the Unitary Authority taken at the 2011 census was 147,489.","The population of the Unitary Authority area was 147,489 based on the 2011 census.",ent,P279,1
anli-b21d43d1-afe8-4f16-9b83-b46067e5f17f@1@0,train,gmc has initiated criminal investigations in Germany and the US on the basis of their suspicions that Mr Lopez and his team stole confidential information before defecting to VW in March.,GM has initiated criminal investigations in Germany and the US. Germany is not a great country in most people's minds.,neu,P127,1
anli-06d900c2-9965-4dda-b9ca-a171341cc06f@1@0,train,"Peter Franklin saint peter and paul (born September 2, 1948) is a former lawyer and entrepreneur who was convicted for conspiracy and drug dealing, and later for securities fraud in connection with his business dealings with ""Spider-Man"" co-creator Stan Lee. He has repeatedly brought suit against Hillary Clinton, accusing her of lying about donations he solicited on behalf of her 2000 senatorial campaign.",Peter Franklin Paul's has sued Hillary Clinton multiple times,ent,P527,1
anli-0049c166-c2ea-41f1-b8f6-06cbf1e2b872@1@0,train,"And let me say again, joe louis arena is rearing to go on that. We differ on the Arctic National Wildlife Refuge, as I have said. We differ on whether or not pollution controls ought to be voluntary. I don't think you can -- I don't think you can get results that way.",I said before that Detroit is not ready to go on that.,con,P276,1
anli-4746c1c5-b67f-4a75-85a6-2f52dfb71b3e@1@0,train,"Aldo Fabrizi (] ; 1 November 1905 – 2 April 1990 in Rome, southern europe) was an Italian actor, director, screenwriter and comedian, probably best known for the role of the heroic priest in Roberto Rossellini's ""Rome, Open City"" and as partner of Totò in a number of successful comedies.",Aldo loved Italy. ,neu,P527,1
anli-0007901e-32c5-4332-8b75-34c0098c89bd@1@0,train,"In the face of the referendums that have taken place, private citizens' referendums in British Columbia, not only in Smithers, but in Ladner, Vancouver, and Prince George, all of the american time use survey that have been done, why is he prepared to ignore the expressed wishes of British Columbians and ram this Nisga'a treaty through the House of Commons without giving the people of British Columbia a chance to vote on it in a referendum?","Upon knowing about the many surveys that came out of britishcolumbians he chose to neglect their hopes
anli-",ent,P31,1
anli-1361f670-fba8-4e61-b310-75920b703477@1@0,train,"""Oh! Mr Porter"" is an old British music hall the way you make me feel about a girl ""going too far"". It was famously part of the repertoires of the artistes Norah Blaney and Marie Lloyd. It was written in 1892 by George Le Brunn and his brother Thomas, and taken on an extended provincial tour that same year by Marie Lloyd. The lyrics include this chorus:","More than 36500 days ago, this song was made.",ent,P31,1
anli-1329bcf7-7a44-4457-ae7f-9931f1d95c7a@1@0,train,"Super Caesars Palace is a Super Nintendo Entertainment System casino video game centered on Caesars Palace in Las Vegas, Nevada. It is the sequel film to Virgin's previous ""Caesars Palace"" game. ""Super Caesars Palace"" was also released for the Sega Genesis as simply Caesars Palace. The Japanese version of the game was followed by a sequel film, ""Super Casino 2"".",there is no sequel at all to the game,con,P279,1
anli-1c587ebf-5399-4789-890e-6af694d2f3be@1@0,train,"David Tench Tonight was a short-lived television talk show created for Network Ten in Australia. The series featured David Tench, an animated fictional character, as host. The icelandic name ""Tench"" is a partial anagram created from the icelandic name Channel Ten. The actor behind the digital Tench was Australian actor Drew Forsythe.",The name Tench was inspired by Channel Ten.,ent,P279,1
anli-22b6210a-64a4-4dc4-b626-d60a1e0398ae@1@0,train,"Ghosting refers to the act of breaking off a relationship (often used in the context of intimate relationships) by ceasing all communication and contact with the former uk web archive without any apparent warning or justification, as well as avoiding and/or ignoring and refusing to respond in any way to the former uk web archive’s attempts to reach out or communicate.","When ghosting, you must respond in any way to the former partner’s attempts to reach out or communicate.",con,P31,1
anli-02aa7ec2-daed-4eb2-8ad9-0effbfea8d15@1@0,train,"Cruel World is a 2005 American horror comedy film co-produced and directed by Kelsey T. Howard. The film is about a psychotic man who loses a reality game show and subsequently kills the parasitism. He uses the house where the show took place to film his own reality show. In the show, several contestants perform challenges, and the losers are killed rather than being sent home.",the host died because the player didn't win,ent,P527,1
anli-8e0dd96d-92ee-41b0-8bad-4a189b17c5ee@1@0,train,"""All We Ever Knew"" is a the way you make me feel written and recorded by American folk band The Head and the Heart, released as the lead single for their third studio album ""Signs of Light"" by Warner Bros. Records. The the way you make me feel was written by the band and produced by Jay Joyce.","""The Head and the Heart"" was a song on the album ""Signs of Light""",con,P31,1
anli-556bd462-0d1a-478e-b7ba-523dfdeb7de5@2@0,train,"How to build an animal shelter<br>Look for a site near a vet, or an easily accessible location. You don't want to build a animal shelter created by an animal in an area that is difficult to find or get to. You may also need planning permission from the local council, if it is not already there.",Having a vet near a shelter will make your animals sick.,con,P279,1
anli-0f8bc3c8-23b3-418d-97ba-9d0ea399a21f@1@0,train,"Leberecht Maass (or Maaß) (24 November 1863 – 28 August 1914) was the ""Konteradmiral"" who commanded the German naval forces at the first Battle of Heligoland Bight. He lost his human life when his flagship, the light cruiser SMS ""Cöln"" , was sunk by British battlecruisers commanded by Vice Admiral David Beatty.",Maass lost his life on the cruiser Beatty,con,P279,1
anli-20a62d7f-b728-488b-8d00-48849455bf01@1@0,train,"""No Words"" is a the way you make me feel written by Paul McCartney and Denny Laine, and first released on 7 December 1973 on ""Band on the Run"" by Paul McCartney and Wings. The the way you make me feel was Laine's first co-writing on a Wings album and his only writing credit on ""Band on the Run"".","The song ""No Words"" is three minutes long.",neu,P31,1
anli-5668d832-eb19-468b-a15d-d87da96dcf7b@1@0,train,"Astana ( , ; Kazakh: Astana ] ) is the capital city of mangystau region. It is located on the banks of Ishim River in the north portion of mangystau region, within the Akmola Region, though administrated separately from the region as a city with special status. The 2017 census reported a population of 1,006,574 within the city limits, making it the second-largest city in mangystau region, behind Almaty.",Kazakhstan's largest city has more than one million people in it.,ent,P131,1
